Begin Header
Date,01/03/2002 3:05:00
X-Label,Nanometers
Y-Label,Arbitrary
NumPoints,677
StartValue,350
EndValue,750
Steps,0,5
GaussFilter,0
NoiseFilter,True
AmplCorrection,True
DarkCorrection,True
AddCycles,1
Iterations,1
AutoExposure,False
MaxCycleTime,10
ExposureTime,2000
CoolerFilter,False
CoolerTemp,296,1
End Header
nm,Value
350.1,0.03038
350.7,0.03414
351.3,0.03121
351.9,0.02837
352.5,0.03499
353.1,0.03097
353.7,0.02918
354.2,0.02885
354.8,0.0293
355.4,0.02937
356,0.02866
356.6,0.0286
357.2,0.03106
357.8,0.03067
358.4,0.02676
358.9,0.02883
359.5,0.02849
360.1,0.02565
360.7,0.02672
361.3,0.02801
361.9,0.02539
362.5,0.02748
363,0.02833
363.6,0.02862
364.2,0.0267
364.8,0.02559
365.4,0.0251
366,0.02633
366.6,0.02773
367.2,0.02723
367.7,0.02765
368.3,0.0259
368.9,0.02292
369.5,0.02485
370.1,0.02663
370.7,0.02511
371.3,0.0245
371.9,0.0231
372.4,0.02349
373,0.0236
373.6,0.02293
374.2,0.02374
374.8,0.02316
375.4,0.02424
376,0.02085
376.6,0.02143
377.2,0.02084
377.7,0.02009
378.3,0.0202
378.9,0.01929
379.5,0.02223
380.1,0.02263
380.7,0.01934
381.3,0.02141
381.9,0.02007
382.5,0.019
383,0.02366
383.6,0.02216
384.2,0.02008
384.8,0.02207
385.4,0.02384
386,0.02424
386.6,0.02479
387.2,0.0256
387.8,0.02381
388.3,0.02499
388.9,0.02659
389.5,0.01915
390.1,0.01841
390.7,0.01941
391.3,0.01793
391.9,0.01709
392.5,0.01564
393,0.01512
393.6,0.01618
394.2,0.01796
394.8,0.01655
395.4,0.01572
396,0.02252
396.6,0.03136
397.2,0.03292
397.8,0.01654
398.3,0.01645
398.9,0.01714
399.5,0.01682
400.1,0.01711
400.7,0.01583
401.3,0.01521
401.9,0.01565
402.5,0.01563
403.1,0.0156
403.6,0.01511
404.2,0.01553
404.8,0.01585
405.4,0.01588
406,0.01788
406.6,0.02029
407.2,0.01844
407.8,0.01717
408.3,0.0167
408.9,0.01661
409.5,0.02777
410.1,0.07143
410.7,0.03194
411.3,0.01514
411.9,0.01412
412.5,0.01373
413,0.01385
413.6,0.01336
414.2,0.01343
414.8,0.01415
415.4,0.01581
416,0.01536
416.6,0.01514
417.2,0.01606
417.8,0.01769
418.3,0.01473
418.9,0.01348
419.5,0.01446
420.1,0.01564
420.7,0.01538
421.3,0.01531
421.9,0.01312
422.5,0.01271
423,0.01245
423.6,0.01217
424.2,0.0117
424.8,0.011
425.4,0.0116
426,0.01136
426.6,0.0116
427.2,0.0116
427.7,0.01135
428.3,0.01178
428.9,0.01222
429.5,0.01239
430.1,0.01317
430.7,0.01156
431.3,0.01106
431.9,0.01189
432.5,0.01212
433,0.01423
433.6,0.1978
434.2,0.2453
434.8,0.02266
435.4,0.01241
436,0.01113
436.6,0.01135
437.2,0.0117
437.8,0.01124
438.3,0.01154
438.9,0.01113
439.5,0.01112
440.1,0.01106
440.7,0.01262
441.3,0.02072
441.9,0.01565
442.5,0.01368
443.1,0.01151
443.7,0.01117
444.3,0.01331
444.8,0.01532
445.4,0.01458
446,0.01532
446.6,0.01559
447.2,0.01469
447.8,0.01254
448.4,0.01387
449,0.01555
449.6,0.01507
450.2,0.01403
450.8,0.01039
451.3,0.01132
451.9,0.01113
452.5,0.01194
453.1,0.01237
453.7,0.01297
454.3,0.01216
454.9,0.01175
455.5,0.01158
456.1,0.01249
456.7,0.01284
457.2,0.01387
457.8,0.0165
458.4,0.01302
459,0.009235
459.6,0.00857
460.2,0.00804
460.8,0.008118
461.4,0.008451
462,0.01002
462.6,0.01169
463.2,0.01757
463.7,0.01642
464.3,0.01004
464.9,0.009438
465.5,0.009339
466.1,0.009747
466.7,0.009955
467.3,0.009444
467.9,0.009727
468.5,0.01095
469.1,0.009898
469.7,0.008783
470.2,0.006951
470.8,0.007648
471.4,0.008339
472,0.009522
472.6,0.009048
473.2,0.008456
473.8,0.008439
474.4,0.007947
475,0.007412
475.6,0.007349
476.2,0.008364
476.7,0.007752
477.3,0.007797
477.9,0.00861
478.5,0.009106
479.1,0.009375
479.7,0.009565
480.3,0.008489
480.9,0.0093
481.5,0.008499
482.1,0.008645
482.7,0.0107
483.2,0.009705
483.8,0.01152
484.4,0.01291
485,0.01895
485.6,0.4264
486.2,0.5
486.8,0.5
487.4,0.02686
488,0.01375
488.6,0.01075
489.1,0.00954
489.7,0.009375
490.3,0.009473
490.9,0.008978
491.5,0.008109
492.1,0.008582
492.7,0.01383
493.3,0.01492
493.9,0.01252
494.5,0.007662
495.1,0.007603
495.6,0.007653
496.2,0.007612
496.8,0.007969
497.4,0.008191
498,0.007738
498.6,0.006828
499.2,0.006506
499.8,0.006626
500.4,0.007172
