Begin Header
Date,01/03/2002 2:28:00
X-Label,Nanometers
Y-Label,Arbitrary
NumPoints,763
StartValue,300
EndValue,750
Steps,0,5
GaussFilter,0
NoiseFilter,True
AmplCorrection,True
DarkCorrection,True
AddCycles,1
Iterations,1
AutoExposure,False
MaxCycleTime,10
ExposureTime,1000
CoolerFilter,False
CoolerTemp,295,4
End Header
nm,Value
449,0.008834
449.6,0.005241
450.2,0.004532
450.8,0.004874
451.3,0.003758
451.9,0.003316
452.5,0.003389
453.1,0.002819
453.7,0.003343
454.3,0.002795
454.9,0.002503
455.5,0.00228
456.1,0.002475
456.7,0.001675
457.2,0.001452
457.8,0.001468
458.4,0.002142
459,0.001464
459.6,0.001997
460.2,0.001755
460.8,0.001965
461.4,0.001591
462,0.001968
462.6,0.002529
463.2,0.002683
463.7,0.002956
464.3,0.002347
464.9,0.004022
465.5,0.0039
466.1,0.002786
466.7,0.003167
467.3,0.004467
467.9,0.002209
468.5,0.002434
469.1,0.002126
469.7,0.003197
470.2,0.005911
470.8,0.2233
471.4,0.521
472,0.1114
472.6,0.007132
473.2,0.004526
473.8,0.003032
474.4,0.002526
475,0.002348
475.6,0.001974
476.2,0.002429
476.7,0.002206
477.3,0.002308
477.9,0.002447
478.5,0.002549
479.1,0.001323
479.7,0.001383
480.3,0.00148
480.9,0.001765
481.5,0.001663
482.1,0.002077
482.7,0.00342
483.2,0.002055
483.8,0.002233
484.4,0.001551
485,0.002018
485.6,0.002147
486.2,0.001932
486.8,0.002422
487.4,0.00235
488,0.002079
488.6,0.001976
489.1,0.001599
489.7,0.00254
490.3,0.002865
490.9,0.003558
491.5,0.04625
492.1,0.6113
492.7,0.4166
493.3,0.01561
493.9,0.00679
494.5,0.004131
495.1,0.003835
495.6,0.002824
496.2,0.003674
496.8,0.003436
497.4,0.003239
498,0.004361
498.6,0.00341
499.2,0.005692
499.8,0.00744
500.4,0.01404
501,0.3848
501.6,1
502.1,1
502.7,0.03654
503.3,0.01217
503.9,0.02932
504.5,0.1573
505.1,0.1872
505.7,0.015
506.3,0.004198
506.9,0.003538
507.5,0.003461
508.1,0.003432
508.6,0.002727
509.2,0.002551
509.8,0.002223
510.4,0.002452
511,0.002135
511.6,0.002159
512.2,0.001893
512.8,0.001733
513.4,0.002537
514,0.002432
514.6,0.002608
515.1,0.001838
515.7,0.001803
516.3,0.001811
516.9,0.001055
517.5,0.001231
518.1,0.001646
518.7,0.002155
519.3,0.002198
519.9,0.000994
520.5,0.001125
521.1,0.001474
521.6,0.001258
522.2,0.000869
522.8,0.0007688
523.4,0.002334
524,0.00134
524.6,0.001367
525.2,0.001496
525.8,0.001598
526.4,0.0009205
527,0.0003405
527.5,0.0006401
528.1,0.001317
528.7,0.000973
529.3,0.001186
529.9,0.001432
530.5,0.0009434
531.1,0.0003673
531.7,0.0007679
532.3,0.001863
532.9,0.0009196
533.5,0.001458
534,0.0007002
534.6,0.000187
535.2,0.001367
535.8,0.00124
536.4,-0.0001708
537,0.0001879
537.6,0.001193
538.2,0.001632
538.8,0.002104
539.4,0.001332
540,0.001142
540.5,0.001472
541.1,0.001433
541.7,0.00168
542.3,0.0005132
542.9,0.001942
543.5,0.001183
544.1,0.00137
544.7,0.001095
545.3,0.001424
545.9,0.00101
546.5,0.001989
547,0.00111
547.6,0.001611
548.2,0.002038
548.8,0.00238
549.4,0.002583
550,0.001869
550.6,0.00128
551.2,0.001463
551.8,0.002153
552.4,0.001092
553,0.001326
553.6,0.001587
554.2,0.003298
554.8,0.003163
555.4,0.003461
555.9,0.002812
556.5,0.0009634
557.1,0.003295
557.7,0.001988
558.3,0.002394
558.9,0.001758
559.5,0.001842
560.1,0.00239
560.7,0.003219
561.3,0.002307
561.9,0.001932
562.5,0.00323
563.1,0.002601
563.7,0.003201
564.3,0.0009196
564.8,0.001827
565.4,0.00327
566,0.003715
566.6,0.003227
567.2,0.00349
567.8,0.003688
568.4,0.002855
569,0.003414
569.6,0.003506
570.2,0.003565
570.8,0.004376
571.4,0.00535
572,0.00494
572.6,0.006553
573.2,0.008551
573.7,0.008106
574.3,0.005842
574.9,0.005524
575.5,0.008742
576.1,0.009926
576.7,0.008461
577.3,0.008327
577.9,0.009202
578.5,0.01002
579.1,0.01128
579.7,0.01165
580.3,0.01262
580.9,0.01238
581.5,0.013
582.1,0.01714
582.6,0.01737
583.2,0.01796
583.8,0.02147
584.4,0.02792
585,0.03641
585.6,0.05483
586.2,0.09945
586.8,1
587.4,1
588,1
588.6,1
589.2,0.1459
589.8,0.07358
590.4,0.04858
590.9,0.03993
591.5,0.03147
592.1,0.02797
592.7,0.02262
593.3,0.02204
593.9,0.01812
594.5,0.01754
595.1,0.01411
595.7,0.01317
596.3,0.01418
596.9,0.01378
597.5,0.01064
598.1,0.009489
598.7,0.009321
599.3,0.01048
599.8,0.01149
600.4,0.01064
601,0.008726
601.6,0.008658
602.2,0.008559
602.8,0.00973
603.4,0.007447
604,0.008356
604.6,0.008307
605.2,0.005781
605.8,0.005412
606.4,0.006878
607,0.006213
607.6,0.00655
608.2,0.006345
608.7,0.006562
609.3,0.006512
609.9,0.006868
610.5,0.005696
611.1,0.00462
611.7,0.004438
612.3,0.004504
612.9,0.00531
613.5,0.004407
614.1,0.004774
614.7,0.004776
615.3,0.005997
615.9,0.006298
616.5,0.00663
617.1,0.005239
617.6,0.006079
618.2,0.005783
618.8,0.007264
619.4,0.008599
620,0.00734
620.6,0.007206
621.2,0.006966
621.8,0.005301
622.4,0.006891
623,0.008282
623.6,0.007816
624.2,0.007433
624.8,0.007051
625.4,0.007183
626,0.007597
626.5,0.007731
627.1,0.007966
627.7,0.006035
628.3,0.007209
628.9,0.006965
629.5,0.006707
630.1,0.006332
630.7,0.006706
631.3,0.006802
631.9,0.007657
632.5,0.008594
633.1,0.007316
633.7,0.006444
634.3,0.005942
634.9,0.005674
635.4,0.006074
636,0.006227
636.6,0.004189
637.2,0.005497
637.8,0.006481
638.4,0.006894
639,0.007409
639.6,0.009952
640.2,0.008478
640.8,0.007707
641.4,0.005065
642,0.006459
642.6,0.007285
643.2,0.007691
643.8,0.007105
644.3,0.00676
644.9,0.007546
645.5,0.005866
646.1,0.005044
646.7,0.006788
647.3,0.006071
647.9,0.006289
648.5,0.006279
649.1,0.005125
649.7,0.001939
650.3,0.01013
650.9,0.006817
651.5,0.007266
652.1,0.006576
652.6,0.007364
653.2,0.006156
653.8,0.006515
654.4,0.006386
655,0.005481
655.6,0.006941
656.2,0.007522
656.8,0.008076
657.4,0.008296
658,0.008267
658.6,0.006942
659.2,0.009731
659.8,0.009575
660.4,0.009417
661,0.009699
661.5,0.009817
662.1,0.01013
662.7,0.01209
663.3,0.01279
663.9,0.0154
664.5,0.01528
665.1,0.02107
665.7,0.02927
666.3,0.0591
666.9,0.7255
667.5,1
668.1,1
668.7,1
669.3,0.1766
669.9,0.05635
670.4,0.03615
671,0.02544
671.6,0.02267
672.2,0.01916
672.8,0.01504
673.4,0.015
674,0.0131
674.6,0.0124
675.2,0.01247
675.8,0.01178
676.4,0.01023
677,0.01112
677.6,0.01013
678.2,0.009835
678.8,0.00975
679.3,0.008536
679.9,0.006378
680.5,0.007337
681.1,0.006697
681.7,0.009805
682.3,0.009033
682.9,0.007905
683.5,0.005331
684.1,0.00959
684.7,0.005639
685.3,0.005844
685.9,0.00921
686.5,0.008694
687.1,0.009848
687.7,0.01017
688.2,0.006303
688.8,0.00803
689.4,0.009733
690,0.007934
690.6,0.008632
691.2,0.009703
691.8,0.007541
692.4,0.00851
693,0.006477
693.6,0.008783
694.2,-0.03746
694.8,-0.003491
695.4,0.01162
696,0.01187
696.6,0.01101
697.1,0.01241
697.7,0.01284
698.3,0.01502
698.9,0.01662
699.5,0.01812
700.1,0.02207
700.7,0.01879
701.3,0.02339
701.9,0.02861
702.5,0.03297
703.1,0.03556
703.7,0.03832
704.3,0.05253
704.9,0.09683
705.5,0.8838
706,1
706.6,1
707.2,1
707.8,0.787
708.4,0.1599
709,0.08887
709.6,0.05304
710.2,0.04914
710.8,0.03769
711.4,0.02866
712,0.03065
712.6,0.0265
713.2,0.02059
713.8,0.01974
714.3,0.01768
714.9,0.01403
715.5,0.01729
716.1,0.01459
716.7,0.0133
717.3,0.01644
717.9,0.01658
718.5,0.01489
719.1,0.0132
719.7,0.01355
720.3,0.01353
720.9,0.01195
721.5,0.0133
722.1,0.01399
722.7,0.01386
723.2,0.01382
723.8,0.01258
724.4,0.01201
725,0.01523
725.6,0.01905
726.2,0.02343
726.8,0.05388
727.4,1
728,1
728.6,1
729.2,0.3742
729.8,0.05931
730.4,0.034
731,0.02947
731.6,0.02313
732.1,0.01817
732.7,0.01723
733.3,0.01353
733.9,0.01371
734.5,0.01215
735.1,0.007828
735.7,0.007399
736.3,0.00697
736.9,0.006104
737.5,0.00473
738.1,0.002112
738.7,0.005952
739.3,0.005961
739.9,0.001178
740.5,0.007638
741,0.008075
741.6,0.005527
742.2,0.006114
742.8,0.005079
743.4,0.006198
744,-0.0005867
744.6,3.625E-05
745.2,-0.0003291
745.8,0.001436
746.4,0.002021
747,0.004044
747.6,0.004004
748.2,0.000889
748.8,0.0000601
749.4,0.001232
749.9,0.002359
