576.44188
580.44496
582.01558
585.24879
587.28275
588.18952
590.24623
590.64294
594.48342
596.5471
597.46273
597.5534
598.79074
602.99969
607.43377
609.61631
612.84499
614.30626
616.35939
618.2146
621.72812
626.6495
630.47889
632.81646
633.44278
638.29917
640.2248
650.65281
653.28822
659.89529
665.20927
667.82762
671.7043
692.94673
702.40504
703.24131
705.12923
705.91074
717.39381
724.51666

747.24386
748.88712
