388.86046
388.86456
388.86489
396.4729
400.927
402.6191
402.636
412.082
412.099
414.376
438.7929
443.755
447.1479
447.168





471.3146
471.338
492.1931
501.5678
504.774

587.56148
587.56404
587.59663
656.01
667.81517
706.51771
706.52153
706.57086
728.135
781.615
