Voltage U1	Corriente IA	Voltage U2	Voltage U3	Voltage UH
U1/V	IA/nA	U2/V	U3/V	UH/V

16,87	0,33	4,5	6,0	5,5
16,89	0,35	4,5	6,0	5,5
16,92	0,36	4,5	6,0	5,5
16,94	0,35	4,5	6,0	5,5
16,97	0,35	4,5	6,0	5,5
16,99	0,38	4,5	6,0	5,5
17,02	0,38	4,5	6,0	5,5
17,04	0,38	4,5	6,0	5,5
17,06	0,40	4,5	6,0	5,5
17,09	0,42	4,5	6,0	5,5
17,11	0,41	4,5	6,0	5,5
17,14	0,42	4,5	6,0	5,5
17,16	0,45	4,5	6,0	5,5
17,19	0,47	4,5	6,0	5,5
17,21	0,47	4,5	6,0	5,5
17,24	0,49	4,5	6,0	5,5
17,26	0,53	4,5	6,0	5,5
17,28	0,54	4,5	6,0	5,5
17,31	0,54	4,5	6,0	5,5
17,33	0,59	4,5	6,0	5,5
17,36	0,61	4,5	6,0	5,5
17,38	0,61	4,5	6,0	5,5
17,41	0,65	4,5	6,0	5,5
17,43	0,70	4,5	6,0	5,5
17,46	0,72	4,5	6,0	5,5
17,48	0,75	4,5	6,0	5,5
17,50	0,80	4,5	6,0	5,5
17,53	0,85	4,5	6,0	5,5
17,55	0,87	4,5	6,0	5,5
17,58	0,92	4,5	6,0	5,5
17,60	0,98	4,5	6,0	5,5
17,63	1,02	4,5	6,0	5,5
17,65	1,05	4,5	6,0	5,5
17,68	1,13	4,5	6,0	5,5
17,70	1,19	4,5	6,0	5,5
17,72	1,23	4,5	6,0	5,5
17,75	1,28	4,5	6,0	5,5
17,77	1,36	4,5	6,0	5,5
17,80	1,41	4,5	6,0	5,5
17,82	1,45	4,5	6,0	5,5
17,85	1,53	4,5	6,0	5,5
17,87	1,62	4,5	6,0	5,5
17,89	1,66	4,5	6,0	5,5
17,92	1,73	4,5	6,0	5,5
17,94	1,82	4,5	6,0	5,5
17,97	1,89	4,5	6,0	5,5
17,99	1,94	4,5	6,0	5,5
18,02	2,03	4,5	6,0	5,5
18,04	2,12	4,5	6,0	5,5
18,07	2,18	4,5	6,0	5,5
18,09	2,25	4,5	6,0	5,5
18,11	2,35	4,5	6,0	5,5
18,14	2,42	4,5	6,0	5,5
18,16	2,48	4,5	6,0	5,5
18,19	2,56	4,5	6,0	5,5
18,21	2,65	4,5	6,0	5,5
18,24	2,71	4,5	6,0	5,5
18,26	2,77	4,5	6,0	5,5
18,29	2,87	4,5	6,0	5,5
18,31	2,96	4,5	6,0	5,5
18,33	3,01	4,5	6,0	5,5
18,36	3,09	4,5	6,0	5,5
18,38	3,19	4,5	6,0	5,5
18,41	3,26	4,5	6,0	5,5
18,43	3,32	4,5	6,0	5,5
18,46	3,41	4,5	6,0	5,5
18,48	3,50	4,5	6,0	5,5
18,51	3,56	4,5	6,0	5,5
18,53	3,62	4,5	6,0	5,5
18,55	3,72	4,5	6,0	5,5
18,58	3,78	4,5	6,0	5,5
18,60	3,83	4,5	6,0	5,5
18,63	3,92	4,5	6,0	5,5
18,65	4,00	4,5	6,0	5,5
18,68	4,04	4,5	6,0	5,5
18,70	4,11	4,5	6,0	5,5
18,73	4,20	4,5	6,0	5,5
18,75	4,28	4,5	6,0	5,5
18,77	4,33	4,5	6,0	5,5
18,80	4,42	4,5	6,0	5,5
18,82	4,50	4,5	6,0	5,5
18,85	4,56	4,5	6,0	5,5
18,87	4,61	4,5	6,0	5,5
18,90	4,70	4,5	6,0	5,5
18,92	4,76	4,5	6,0	5,5
18,94	4,81	4,5	6,0	5,5
18,97	4,88	4,5	6,0	5,5
18,99	4,97	4,5	6,0	5,5
19,02	5,02	4,5	6,0	5,5
19,04	5,07	4,5	6,0	5,5
19,07	5,15	4,5	6,0	5,5
19,09	5,22	4,5	6,0	5,5
19,12	5,27	4,5	6,0	5,5
19,14	5,34	4,5	6,0	5,5
19,16	5,43	4,5	6,0	5,5
19,19	5,48	4,5	6,0	5,5
19,21	5,53	4,5	6,0	5,5
19,24	5,61	4,5	6,0	5,5
19,26	5,68	4,5	6,0	5,5
19,29	5,73	4,5	6,0	5,5
19,31	5,79	4,5	6,0	5,5
19,34	5,87	4,5	6,0	5,5
19,36	5,91	4,5	6,0	5,5
19,38	5,96	4,5	6,0	5,5
19,41	6,04	4,5	6,0	5,5
19,43	6,12	4,5	6,0	5,5
19,46	6,16	4,5	6,0	5,5
19,48	6,24	4,5	6,0	5,5
19,51	6,32	4,5	6,0	5,5
19,53	6,37	4,5	6,0	5,5
19,56	6,41	4,5	6,0	5,5
19,58	6,49	4,5	6,0	5,5
19,60	6,57	4,5	6,0	5,5
19,63	6,61	4,5	6,0	5,5
19,65	6,67	4,5	6,0	5,5
19,68	6,75	4,5	6,0	5,5
19,70	6,81	4,5	6,0	5,5
19,73	6,85	4,5	6,0	5,5
19,75	6,93	4,5	6,0	5,5
19,78	7,00	4,5	6,0	5,5
19,80	7,05	4,5	6,0	5,5
19,82	7,10	4,5	6,0	5,5
19,85	7,18	4,5	6,0	5,5
19,87	7,25	4,5	6,0	5,5
19,90	7,29	4,5	6,0	5,5
19,92	7,35	4,5	6,0	5,5
19,95	7,43	4,5	6,0	5,5
19,97	7,46	4,5	6,0	5,5
19,99	7,52	4,5	6,0	5,5
20,02	7,59	4,5	6,0	5,5
20,04	7,66	4,5	6,0	5,5
20,07	7,70	4,5	6,0	5,5
20,09	7,76	4,5	6,0	5,5
20,12	7,84	4,5	6,0	5,5
20,14	7,89	4,5	6,0	5,5
20,17	7,94	4,5	6,0	5,5
20,19	8,01	4,5	6,0	5,5
20,21	8,08	4,5	6,0	5,5
20,24	8,11	4,5	6,0	5,5
20,26	8,16	4,5	6,0	5,5
20,29	8,24	4,5	6,0	5,5
20,31	8,29	4,5	6,0	5,5
20,34	8,33	4,5	6,0	5,5
20,36	8,40	4,5	6,0	5,5
20,39	8,47	4,5	6,0	5,5
20,41	8,50	4,5	6,0	5,5
20,43	8,56	4,5	6,0	5,5
20,46	8,64	4,5	6,0	5,5
20,48	8,69	4,5	6,0	5,5
20,51	8,73	4,5	6,0	5,5
20,53	8,80	4,5	6,0	5,5
20,56	8,86	4,5	6,0	5,5
20,58	8,90	4,5	6,0	5,5
20,61	8,94	4,5	6,0	5,5
20,63	9,01	4,5	6,0	5,5
20,65	9,05	4,5	6,0	5,5
20,68	9,08	4,5	6,0	5,5
20,70	9,14	4,5	6,0	5,5
20,73	9,21	4,5	6,0	5,5
20,75	9,24	4,5	6,0	5,5
20,78	9,28	4,5	6,0	5,5
20,80	9,35	4,5	6,0	5,5
20,83	9,41	4,5	6,0	5,5
20,85	9,44	4,5	6,0	5,5
20,87	9,50	4,5	6,0	5,5
20,90	9,57	4,5	6,0	5,5
20,92	9,61	4,5	6,0	5,5
20,95	9,64	4,5	6,0	5,5
20,97	9,71	4,5	6,0	5,5
21,00	9,76	4,5	6,0	5,5
21,02	9,78	4,5	6,0	5,5
21,05	9,83	4,5	6,0	5,5
21,07	9,90	4,5	6,0	5,5
21,09	9,93	4,5	6,0	5,5
21,12	9,96	4,5	6,0	5,5
21,14	10,03	4,5	6,0	5,5
21,17	10,10	4,5	6,0	5,5
21,19	10,12	4,5	6,0	5,5
21,22	10,18	4,5	6,0	5,5
21,24	10,24	4,5	6,0	5,5
21,26	10,28	4,5	6,0	5,5
21,29	10,31	4,5	6,0	5,5
21,31	10,38	4,5	6,0	5,5
21,34	10,43	4,5	6,0	5,5
21,36	10,46	4,5	6,0	5,5
21,39	10,49	4,5	6,0	5,5
21,41	10,56	4,5	6,0	5,5
21,44	10,60	4,5	6,0	5,5
21,46	10,63	4,5	6,0	5,5
21,48	10,68	4,5	6,0	5,5
21,51	10,74	4,5	6,0	5,5
21,53	10,76	4,5	6,0	5,5
21,56	10,80	4,5	6,0	5,5
21,58	10,86	4,5	6,0	5,5
21,61	10,91	4,5	6,0	5,5
21,63	10,94	4,5	6,0	5,5
21,66	10,99	4,5	6,0	5,5
21,68	11,04	4,5	6,0	5,5
21,70	11,07	4,5	6,0	5,5
21,73	11,10	4,5	6,0	5,5
21,75	11,16	4,5	6,0	5,5
21,78	11,21	4,5	6,0	5,5
21,80	11,22	4,5	6,0	5,5
21,83	11,26	4,5	6,0	5,5
21,85	11,32	4,5	6,0	5,5
21,88	11,34	4,5	6,0	5,5
21,90	11,36	4,5	6,0	5,5
21,92	11,42	4,5	6,0	5,5
21,95	11,46	4,5	6,0	5,5
21,97	11,48	4,5	6,0	5,5
22,00	11,52	4,5	6,0	5,5
22,02	11,58	4,5	6,0	5,5
22,05	11,61	4,5	6,0	5,5
22,07	11,62	4,5	6,0	5,5
22,10	11,68	4,5	6,0	5,5
22,12	11,72	4,5	6,0	5,5
22,14	11,74	4,5	6,0	5,5
22,17	11,77	4,5	6,0	5,5
22,19	11,82	4,5	6,0	5,5
22,22	11,85	4,5	6,0	5,5
22,24	11,87	4,5	6,0	5,5
22,27	11,92	4,5	6,0	5,5
22,29	11,96	4,5	6,0	5,5
22,31	11,98	4,5	6,0	5,5
22,34	12,01	4,5	6,0	5,5
22,36	12,06	4,5	6,0	5,5
22,39	12,09	4,5	6,0	5,5
22,41	12,11	4,5	6,0	5,5
22,44	12,17	4,5	6,0	5,5
22,46	12,22	4,5	6,0	5,5
22,49	12,23	4,5	6,0	5,5
22,51	12,26	4,5	6,0	5,5
22,53	12,32	4,5	6,0	5,5
22,56	12,35	4,5	6,0	5,5
22,58	12,36	4,5	6,0	5,5
22,61	12,41	4,5	6,0	5,5
22,63	12,45	4,5	6,0	5,5
22,66	12,47	4,5	6,0	5,5
22,68	12,49	4,5	6,0	5,5
22,71	12,54	4,5	6,0	5,5
22,73	12,58	4,5	6,0	5,5
22,75	12,59	4,5	6,0	5,5
22,78	12,63	4,5	6,0	5,5
22,80	12,68	4,5	6,0	5,5
22,83	12,69	4,5	6,0	5,5
22,85	12,70	4,5	6,0	5,5
22,88	12,76	4,5	6,0	5,5
22,90	12,80	4,5	6,0	5,5
22,93	12,80	4,5	6,0	5,5
22,95	12,84	4,5	6,0	5,5
22,97	12,88	4,5	6,0	5,5
23,00	12,90	4,5	6,0	5,5
23,02	12,91	4,5	6,0	5,5
23,05	12,96	4,5	6,0	5,5
23,07	13,00	4,5	6,0	5,5
23,10	13,01	4,5	6,0	5,5
23,12	13,04	4,5	6,0	5,5
23,15	13,09	4,5	6,0	5,5
23,17	13,11	4,5	6,0	5,5
23,19	13,13	4,5	6,0	5,5
23,22	13,17	4,5	6,0	5,5
23,24	13,21	4,5	6,0	5,5
23,27	13,21	4,5	6,0	5,5
23,29	13,24	4,5	6,0	5,5
23,32	13,30	4,5	6,0	5,5
23,34	13,33	4,5	6,0	5,5
23,36	13,33	4,5	6,0	5,5
23,39	13,38	4,5	6,0	5,5
23,41	13,43	4,5	6,0	5,5
23,44	13,43	4,5	6,0	5,5
23,46	13,45	4,5	6,0	5,5
23,49	13,50	4,5	6,0	5,5
23,51	13,52	4,5	6,0	5,5
23,54	13,53	4,5	6,0	5,5
23,56	13,57	4,5	6,0	5,5
23,58	13,62	4,5	6,0	5,5
23,61	13,62	4,5	6,0	5,5
23,63	13,64	4,5	6,0	5,5
23,66	13,69	4,5	6,0	5,5
23,68	13,72	4,5	6,0	5,5
23,71	13,73	4,5	6,0	5,5
23,73	13,76	4,5	6,0	5,5
23,76	13,81	4,5	6,0	5,5
23,78	13,82	4,5	6,0	5,5
23,80	13,84	4,5	6,0	5,5
23,83	13,88	4,5	6,0	5,5
23,85	13,91	4,5	6,0	5,5
23,88	13,91	4,5	6,0	5,5
23,90	13,93	4,5	6,0	5,5
23,93	13,98	4,5	6,0	5,5
23,95	13,98	4,5	6,0	5,5
23,98	13,99	4,5	6,0	5,5
24,00	14,04	4,5	6,0	5,5
24,02	14,07	4,5	6,0	5,5
24,05	14,08	4,5	6,0	5,5
24,07	14,10	4,5	6,0	5,5
24,10	14,14	4,5	6,0	5,5
24,12	14,16	4,5	6,0	5,5
24,15	14,16	4,5	6,0	5,5
24,17	14,20	4,5	6,0	5,5
24,20	14,24	4,5	6,0	5,5
24,22	14,24	4,5	6,0	5,5
24,24	14,25	4,5	6,0	5,5
24,27	14,29	4,5	6,0	5,5
24,29	14,31	4,5	6,0	5,5
24,32	14,31	4,5	6,0	5,5
24,34	14,34	4,5	6,0	5,5
24,37	14,37	4,5	6,0	5,5
24,39	14,38	4,5	6,0	5,5
24,42	14,40	4,5	6,0	5,5
24,44	14,44	4,5	6,0	5,5
24,46	14,47	4,5	6,0	5,5
24,49	14,47	4,5	6,0	5,5
24,51	14,51	4,5	6,0	5,5
24,54	14,54	4,5	6,0	5,5
24,56	14,55	4,5	6,0	5,5
24,59	14,55	4,5	6,0	5,5
24,61	14,59	4,5	6,0	5,5
24,63	14,61	4,5	6,0	5,5
24,66	14,61	4,5	6,0	5,5
24,68	14,63	4,5	6,0	5,5
24,71	14,68	4,5	6,0	5,5
24,73	14,68	4,5	6,0	5,5
24,76	14,69	4,5	6,0	5,5
24,78	14,72	4,5	6,0	5,5
24,81	14,76	4,5	6,0	5,5
24,83	14,75	4,5	6,0	5,5
24,85	14,78	4,5	6,0	5,5
24,88	14,82	4,5	6,0	5,5
24,90	14,83	4,5	6,0	5,5
24,93	14,83	4,5	6,0	5,5
24,95	14,86	4,5	6,0	5,5
24,98	14,89	4,5	6,0	5,5
25,00	14,89	4,5	6,0	5,5
25,03	14,89	4,5	6,0	5,5
25,05	14,93	4,5	6,0	5,5
25,07	14,95	4,5	6,0	5,5
25,10	14,94	4,5	6,0	5,5
25,12	14,97	4,5	6,0	5,5
25,15	15,01	4,5	6,0	5,5
25,17	15,01	4,5	6,0	5,5
25,20	15,02	4,5	6,0	5,5
25,22	15,06	4,5	6,0	5,5
25,25	15,08	4,5	6,0	5,5
25,27	15,07	4,5	6,0	5,5
25,29	15,10	4,5	6,0	5,5
25,32	15,13	4,5	6,0	5,5
25,34	15,14	4,5	6,0	5,5
25,37	15,13	4,5	6,0	5,5
25,39	15,18	4,5	6,0	5,5
25,42	15,19	4,5	6,0	5,5
25,44	15,18	4,5	6,0	5,5
25,47	15,19	4,5	6,0	5,5
25,49	15,23	4,5	6,0	5,5
25,51	15,23	4,5	6,0	5,5
25,54	15,23	4,5	6,0	5,5
25,56	15,26	4,5	6,0	5,5
25,59	15,29	4,5	6,0	5,5
25,61	15,28	4,5	6,0	5,5
25,64	15,29	4,5	6,0	5,5
25,66	15,32	4,5	6,0	5,5
25,68	15,33	4,5	6,0	5,5
25,71	15,32	4,5	6,0	5,5
25,73	15,35	4,5	6,0	5,5
25,76	15,37	4,5	6,0	5,5
25,78	15,36	4,5	6,0	5,5
25,81	15,37	4,5	6,0	5,5
25,83	15,40	4,5	6,0	5,5
25,86	15,41	4,5	6,0	5,5
25,88	15,39	4,5	6,0	5,5
25,90	15,41	4,5	6,0	5,5
25,93	15,43	4,5	6,0	5,5
25,95	15,42	4,5	6,0	5,5
25,98	15,43	4,5	6,0	5,5
26,00	15,46	4,5	6,0	5,5
26,03	15,47	4,5	6,0	5,5
26,05	15,46	4,5	6,0	5,5
26,08	15,48	4,5	6,0	5,5
26,10	15,49	4,5	6,0	5,5
26,12	15,49	4,5	6,0	5,5
26,15	15,49	4,5	6,0	5,5
26,17	15,53	4,5	6,0	5,5
26,20	15,54	4,5	6,0	5,5
26,22	15,53	4,5	6,0	5,5
26,25	15,53	4,5	6,0	5,5
26,27	15,57	4,5	6,0	5,5
26,30	15,56	4,5	6,0	5,5
26,32	15,55	4,5	6,0	5,5
26,34	15,57	4,5	6,0	5,5
26,37	15,59	4,5	6,0	5,5
26,39	15,57	4,5	6,0	5,5
26,42	15,59	4,5	6,0	5,5
26,44	15,62	4,5	6,0	5,5
26,47	15,62	4,5	6,0	5,5
26,49	15,61	4,5	6,0	5,5
26,52	15,64	4,5	6,0	5,5
26,54	15,65	4,5	6,0	5,5
26,56	15,64	4,5	6,0	5,5
26,59	15,65	4,5	6,0	5,5
26,61	15,68	4,5	6,0	5,5
26,64	15,68	4,5	6,0	5,5
26,66	15,67	4,5	6,0	5,5
26,69	15,68	4,5	6,0	5,5
26,71	15,70	4,5	6,0	5,5
26,73	15,69	4,5	6,0	5,5
26,76	15,68	4,5	6,0	5,5
26,78	15,71	4,5	6,0	5,5
26,81	15,71	4,5	6,0	5,5
26,83	15,70	4,5	6,0	5,5
26,86	15,73	4,5	6,0	5,5
26,88	15,75	4,5	6,0	5,5
26,91	15,74	4,5	6,0	5,5
26,93	15,74	4,5	6,0	5,5
26,95	15,77	4,5	6,0	5,5
26,98	15,76	4,5	6,0	5,5
27,00	15,75	4,5	6,0	5,5
27,03	15,77	4,5	6,0	5,5
27,05	15,79	4,5	6,0	5,5
27,08	15,77	4,5	6,0	5,5
27,10	15,77	4,5	6,0	5,5
27,13	15,79	4,5	6,0	5,5
27,15	15,80	4,5	6,0	5,5
27,17	15,78	4,5	6,0	5,5
27,20	15,79	4,5	6,0	5,5
27,22	15,81	4,5	6,0	5,5
27,25	15,79	4,5	6,0	5,5
27,27	15,79	4,5	6,0	5,5
27,30	15,82	4,5	6,0	5,5
27,32	15,83	4,5	6,0	5,5
27,35	15,82	4,5	6,0	5,5
27,37	15,82	4,5	6,0	5,5
27,39	15,84	4,5	6,0	5,5
27,42	15,83	4,5	6,0	5,5
27,44	15,81	4,5	6,0	5,5
27,47	15,84	4,5	6,0	5,5
27,49	15,85	4,5	6,0	5,5
27,52	15,83	4,5	6,0	5,5
27,54	15,83	4,5	6,0	5,5
27,57	15,85	4,5	6,0	5,5
27,59	15,85	4,5	6,0	5,5
27,61	15,84	4,5	6,0	5,5
27,64	15,86	4,5	6,0	5,5
27,66	15,87	4,5	6,0	5,5
27,69	15,86	4,5	6,0	5,5
27,71	15,86	4,5	6,0	5,5
27,74	15,89	4,5	6,0	5,5
27,76	15,89	4,5	6,0	5,5
27,78	15,87	4,5	6,0	5,5
27,81	15,89	4,5	6,0	5,5
27,83	15,90	4,5	6,0	5,5
27,86	15,88	4,5	6,0	5,5
27,88	15,87	4,5	6,0	5,5
27,91	15,90	4,5	6,0	5,5
27,93	15,89	4,5	6,0	5,5
27,96	15,87	4,5	6,0	5,5
27,98	15,89	4,5	6,0	5,5
28,00	15,91	4,5	6,0	5,5
28,03	15,90	4,5	6,0	5,5
28,05	15,89	4,5	6,0	5,5
28,08	15,90	4,5	6,0	5,5
28,10	15,91	4,5	6,0	5,5
28,13	15,89	4,5	6,0	5,5
28,15	15,91	4,5	6,0	5,5
28,18	15,93	4,5	6,0	5,5
28,20	15,92	4,5	6,0	5,5
28,22	15,90	4,5	6,0	5,5
28,25	15,91	4,5	6,0	5,5
28,27	15,92	4,5	6,0	5,5
28,30	15,89	4,5	6,0	5,5
28,32	15,89	4,5	6,0	5,5
28,35	15,92	4,5	6,0	5,5
28,37	15,90	4,5	6,0	5,5
28,40	15,89	4,5	6,0	5,5
28,42	15,90	4,5	6,0	5,5
28,44	15,92	4,5	6,0	5,5
28,47	15,90	4,5	6,0	5,5
28,49	15,90	4,5	6,0	5,5
28,52	15,92	4,5	6,0	5,5
28,54	15,91	4,5	6,0	5,5
28,57	15,89	4,5	6,0	5,5
28,59	15,90	4,5	6,0	5,5
28,62	15,92	4,5	6,0	5,5
28,64	15,91	4,5	6,0	5,5
28,66	15,89	4,5	6,0	5,5
28,69	15,91	4,5	6,0	5,5
28,71	15,90	4,5	6,0	5,5
28,74	15,88	4,5	6,0	5,5
28,76	15,88	4,5	6,0	5,5
28,79	15,90	4,5	6,0	5,5
28,81	15,88	4,5	6,0	5,5
28,84	15,87	4,5	6,0	5,5
28,86	15,89	4,5	6,0	5,5
28,88	15,90	4,5	6,0	5,5
28,91	15,88	4,5	6,0	5,5
28,93	15,88	4,5	6,0	5,5
28,96	15,89	4,5	6,0	5,5
28,98	15,88	4,5	6,0	5,5
29,01	15,86	4,5	6,0	5,5
29,03	15,88	4,5	6,0	5,5
29,05	15,88	4,5	6,0	5,5
29,08	15,86	4,5	6,0	5,5
29,10	15,86	4,5	6,0	5,5
29,13	15,88	4,5	6,0	5,5
29,15	15,86	4,5	6,0	5,5
29,18	15,84	4,5	6,0	5,5
29,20	15,85	4,5	6,0	5,5
29,23	15,86	4,5	6,0	5,5
29,25	15,84	4,5	6,0	5,5
29,27	15,84	4,5	6,0	5,5
29,30	15,86	4,5	6,0	5,5
29,32	15,85	4,5	6,0	5,5
29,35	15,82	4,5	6,0	5,5
29,37	15,84	4,5	6,0	5,5
29,40	15,85	4,5	6,0	5,5
29,42	15,82	4,5	6,0	5,5
29,45	15,82	4,5	6,0	5,5
29,47	15,84	4,5	6,0	5,5
29,49	15,83	4,5	6,0	5,5
29,52	15,81	4,5	6,0	5,5
29,54	15,81	4,5	6,0	5,5
29,57	15,83	4,5	6,0	5,5
29,59	15,80	4,5	6,0	5,5
29,62	15,79	4,5	6,0	5,5
29,64	15,80	4,5	6,0	5,5
29,67	15,79	4,5	6,0	5,5
29,69	15,77	4,5	6,0	5,5
29,71	15,77	4,5	6,0	5,5
29,74	15,79	4,5	6,0	5,5
29,76	15,77	4,5	6,0	5,5
29,79	15,75	4,5	6,0	5,5
29,81	15,75	4,5	6,0	5,5
29,84	15,74	4,5	6,0	5,5
29,86	15,70	4,5	6,0	5,5
29,89	15,70	4,5	6,0	5,5
29,91	15,70	4,5	6,0	5,5
29,93	15,67	4,5	6,0	5,5
29,96	15,63	4,5	6,0	5,5
29,98	15,63	4,5	6,0	5,5
30,01	15,62	4,5	6,0	5,5
30,03	15,56	4,5	6,0	5,5
30,06	15,54	4,5	6,0	5,5
30,08	15,53	4,5	6,0	5,5
30,10	15,48	4,5	6,0	5,5
30,13	15,43	4,5	6,0	5,5
30,15	15,41	4,5	6,0	5,5
30,18	15,38	4,5	6,0	5,5
30,20	15,32	4,5	6,0	5,5
30,23	15,27	4,5	6,0	5,5
30,25	15,24	4,5	6,0	5,5
30,28	15,18	4,5	6,0	5,5
30,30	15,10	4,5	6,0	5,5
30,32	15,06	4,5	6,0	5,5
30,35	15,01	4,5	6,0	5,5
30,37	14,93	4,5	6,0	5,5
30,40	14,85	4,5	6,0	5,5
30,42	14,80	4,5	6,0	5,5
30,45	14,71	4,5	6,0	5,5
30,47	14,62	4,5	6,0	5,5
30,50	14,54	4,5	6,0	5,5
30,52	14,47	4,5	6,0	5,5
30,54	14,36	4,5	6,0	5,5
30,57	14,28	4,5	6,0	5,5
30,59	14,20	4,5	6,0	5,5
30,62	14,11	4,5	6,0	5,5
30,64	14,00	4,5	6,0	5,5
30,67	13,91	4,5	6,0	5,5
30,69	13,82	4,5	6,0	5,5
30,72	13,70	4,5	6,0	5,5
30,74	13,58	4,5	6,0	5,5
30,76	13,49	4,5	6,0	5,5
30,79	13,37	4,5	6,0	5,5
30,81	13,23	4,5	6,0	5,5
30,84	13,13	4,5	6,0	5,5
30,86	13,03	4,5	6,0	5,5
30,89	12,90	4,5	6,0	5,5
30,91	12,77	4,5	6,0	5,5
30,94	12,68	4,5	6,0	5,5
30,96	12,57	4,5	6,0	5,5
30,98	12,44	4,5	6,0	5,5
31,01	12,33	4,5	6,0	5,5
31,03	12,24	4,5	6,0	5,5
31,06	12,11	4,5	6,0	5,5
31,08	11,98	4,5	6,0	5,5
31,11	11,87	4,5	6,0	5,5
31,13	11,75	4,5	6,0	5,5
31,15	11,61	4,5	6,0	5,5
31,18	11,49	4,5	6,0	5,5
31,20	11,38	4,5	6,0	5,5
31,23	11,25	4,5	6,0	5,5
31,25	11,12	4,5	6,0	5,5
31,28	11,02	4,5	6,0	5,5
31,30	10,93	4,5	6,0	5,5
31,33	10,79	4,5	6,0	5,5
31,35	10,68	4,5	6,0	5,5
31,37	10,59	4,5	6,0	5,5
31,40	10,48	4,5	6,0	5,5
31,42	10,35	4,5	6,0	5,5
31,45	10,25	4,5	6,0	5,5
31,47	10,15	4,5	6,0	5,5
31,50	10,01	4,5	6,0	5,5
31,52	9,88	4,5	6,0	5,5
31,55	9,79	4,5	6,0	5,5
31,57	9,67	4,5	6,0	5,5
31,59	9,54	4,5	6,0	5,5
31,62	9,43	4,5	6,0	5,5
31,64	9,34	4,5	6,0	5,5
31,67	9,22	4,5	6,0	5,5
31,69	9,10	4,5	6,0	5,5
31,72	9,01	4,5	6,0	5,5
31,74	8,91	4,5	6,0	5,5
31,77	8,79	4,5	6,0	5,5
31,79	8,69	4,5	6,0	5,5
31,81	8,60	4,5	6,0	5,5
31,84	8,48	4,5	6,0	5,5
31,86	8,35	4,5	6,0	5,5
31,89	8,26	4,5	6,0	5,5
31,91	8,17	4,5	6,0	5,5
31,94	8,04	4,5	6,0	5,5
31,96	7,93	4,5	6,0	5,5
31,99	7,84	4,5	6,0	5,5
32,01	7,72	4,5	6,0	5,5
32,03	7,60	4,5	6,0	5,5
32,06	7,51	4,5	6,0	5,5
32,08	7,42	4,5	6,0	5,5
32,11	7,29	4,5	6,0	5,5
32,13	7,18	4,5	6,0	5,5
32,16	7,09	4,5	6,0	5,5
32,18	6,98	4,5	6,0	5,5
32,20	6,86	4,5	6,0	5,5
32,23	6,77	4,5	6,0	5,5
32,25	6,68	4,5	6,0	5,5
32,28	6,56	4,5	6,0	5,5
32,30	6,45	4,5	6,0	5,5
32,33	6,37	4,5	6,0	5,5
32,35	6,27	4,5	6,0	5,5
32,38	6,14	4,5	6,0	5,5
32,40	6,05	4,5	6,0	5,5
32,42	5,97	4,5	6,0	5,5
32,45	5,85	4,5	6,0	5,5
32,47	5,73	4,5	6,0	5,5
32,50	5,65	4,5	6,0	5,5
32,52	5,55	4,5	6,0	5,5
32,55	5,43	4,5	6,0	5,5
32,57	5,36	4,5	6,0	5,5
32,60	5,28	4,5	6,0	5,5
32,62	5,18	4,5	6,0	5,5
32,64	5,07	4,5	6,0	5,5
32,67	5,00	4,5	6,0	5,5
32,69	4,92	4,5	6,0	5,5
32,72	4,82	4,5	6,0	5,5
32,74	4,74	4,5	6,0	5,5
32,77	4,67	4,5	6,0	5,5
32,79	4,57	4,5	6,0	5,5
32,82	4,46	4,5	6,0	5,5
32,84	4,39	4,5	6,0	5,5
32,86	4,32	4,5	6,0	5,5
32,89	4,22	4,5	6,0	5,5
32,91	4,14	4,5	6,0	5,5
32,94	4,09	4,5	6,0	5,5
32,96	4,00	4,5	6,0	5,5
32,99	3,91	4,5	6,0	5,5
33,01	3,85	4,5	6,0	5,5
33,04	3,80	4,5	6,0	5,5
33,06	3,71	4,5	6,0	5,5
33,08	3,64	4,5	6,0	5,5
33,11	3,59	4,5	6,0	5,5
33,13	3,52	4,5	6,0	5,5
33,16	3,43	4,5	6,0	5,5
33,18	3,39	4,5	6,0	5,5
33,21	3,34	4,5	6,0	5,5
33,23	3,26	4,5	6,0	5,5
33,26	3,18	4,5	6,0	5,5
33,28	3,14	4,5	6,0	5,5
33,30	3,08	4,5	6,0	5,5
33,33	3,01	4,5	6,0	5,5
33,35	2,96	4,5	6,0	5,5
33,38	2,92	4,5	6,0	5,5
33,40	2,85	4,5	6,0	5,5
33,43	2,79	4,5	6,0	5,5
33,45	2,76	4,5	6,0	5,5
33,47	2,72	4,5	6,0	5,5
33,50	2,64	4,5	6,0	5,5
33,52	2,60	4,5	6,0	5,5
33,55	2,57	4,5	6,0	5,5
33,57	2,51	4,5	6,0	5,5
33,60	2,46	4,5	6,0	5,5
33,62	2,44	4,5	6,0	5,5
33,65	2,41	4,5	6,0	5,5
33,67	2,35	4,5	6,0	5,5
33,69	2,31	4,5	6,0	5,5
33,72	2,30	4,5	6,0	5,5
33,74	2,24	4,5	6,0	5,5
33,77	2,19	4,5	6,0	5,5
33,79	2,18	4,5	6,0	5,5
33,82	2,16	4,5	6,0	5,5
33,84	2,12	4,5	6,0	5,5
