Voltage U1	Corriente IA	Voltage U2	Voltage U3	Voltage UH
U1/V	IA/nA	U2/V	U3/V	UH/V

16,80	0,09	4,5	6,0	5,0
16,82	0,09	4,5	6,0	5,0
16,84	0,09	4,5	6,0	5,0
16,87	0,09	4,5	6,0	5,0
16,89	0,08	4,5	6,0	5,0
16,92	0,08	4,5	6,0	5,0
16,94	0,08	4,5	6,0	5,0
16,97	0,09	4,5	6,0	5,0
16,99	0,08	4,5	6,0	5,0
17,02	0,08	4,5	6,0	5,0
17,04	0,08	4,5	6,0	5,0
17,06	0,09	4,5	6,0	5,0
17,09	0,09	4,5	6,0	5,0
17,11	0,09	4,5	6,0	5,0
17,14	0,09	4,5	6,0	5,0
17,16	0,09	4,5	6,0	5,0
17,19	0,09	4,5	6,0	5,0
17,21	0,09	4,5	6,0	5,0
17,24	0,10	4,5	6,0	5,0
17,26	0,10	4,5	6,0	5,0
17,28	0,10	4,5	6,0	5,0
17,31	0,10	4,5	6,0	5,0
17,33	0,10	4,5	6,0	5,0
17,36	0,10	4,5	6,0	5,0
17,38	0,10	4,5	6,0	5,0
17,41	0,10	4,5	6,0	5,0
17,43	0,10	4,5	6,0	5,0
17,46	0,10	4,5	6,0	5,0
17,48	0,11	4,5	6,0	5,0
17,50	0,12	4,5	6,0	5,0
17,53	0,12	4,5	6,0	5,0
17,55	0,13	4,5	6,0	5,0
17,58	0,13	4,5	6,0	5,0
17,60	0,13	4,5	6,0	5,0
17,63	0,13	4,5	6,0	5,0
17,65	0,14	4,5	6,0	5,0
17,68	0,15	4,5	6,0	5,0
17,70	0,15	4,5	6,0	5,0
17,72	0,15	4,5	6,0	5,0
17,75	0,16	4,5	6,0	5,0
17,77	0,16	4,5	6,0	5,0
17,80	0,16	4,5	6,0	5,0
17,82	0,17	4,5	6,0	5,0
17,85	0,17	4,5	6,0	5,0
17,87	0,18	4,5	6,0	5,0
17,89	0,18	4,5	6,0	5,0
17,92	0,19	4,5	6,0	5,0
17,94	0,21	4,5	6,0	5,0
17,97	0,21	4,5	6,0	5,0
17,99	0,23	4,5	6,0	5,0
18,02	0,22	4,5	6,0	5,0
18,04	0,23	4,5	6,0	5,0
18,07	0,24	4,5	6,0	5,0
18,09	0,25	4,5	6,0	5,0
18,11	0,25	4,5	6,0	5,0
18,14	0,26	4,5	6,0	5,0
18,16	0,26	4,5	6,0	5,0
18,19	0,27	4,5	6,0	5,0
18,21	0,27	4,5	6,0	5,0
18,24	0,29	4,5	6,0	5,0
18,26	0,30	4,5	6,0	5,0
18,29	0,30	4,5	6,0	5,0
18,31	0,31	4,5	6,0	5,0
18,33	0,33	4,5	6,0	5,0
18,36	0,33	4,5	6,0	5,0
18,38	0,35	4,5	6,0	5,0
18,41	0,36	4,5	6,0	5,0
18,43	0,37	4,5	6,0	5,0
18,46	0,37	4,5	6,0	5,0
18,48	0,37	4,5	6,0	5,0
18,51	0,39	4,5	6,0	5,0
18,53	0,40	4,5	6,0	5,0
18,55	0,40	4,5	6,0	5,0
18,58	0,41	4,5	6,0	5,0
18,60	0,41	4,5	6,0	5,0
18,63	0,43	4,5	6,0	5,0
18,65	0,43	4,5	6,0	5,0
18,68	0,44	4,5	6,0	5,0
18,70	0,45	4,5	6,0	5,0
18,73	0,45	4,5	6,0	5,0
18,75	0,46	4,5	6,0	5,0
18,77	0,48	4,5	6,0	5,0
18,80	0,49	4,5	6,0	5,0
18,82	0,50	4,5	6,0	5,0
18,85	0,51	4,5	6,0	5,0
18,87	0,52	4,5	6,0	5,0
18,90	0,52	4,5	6,0	5,0
18,92	0,53	4,5	6,0	5,0
18,94	0,54	4,5	6,0	5,0
18,97	0,56	4,5	6,0	5,0
18,99	0,56	4,5	6,0	5,0
19,02	0,57	4,5	6,0	5,0
19,04	0,57	4,5	6,0	5,0
19,07	0,58	4,5	6,0	5,0
19,09	0,60	4,5	6,0	5,0
19,12	0,60	4,5	6,0	5,0
19,14	0,61	4,5	6,0	5,0
19,16	0,61	4,5	6,0	5,0
19,19	0,62	4,5	6,0	5,0
19,21	0,64	4,5	6,0	5,0
19,24	0,65	4,5	6,0	5,0
19,26	0,66	4,5	6,0	5,0
19,29	0,67	4,5	6,0	5,0
19,31	0,68	4,5	6,0	5,0
19,34	0,68	4,5	6,0	5,0
19,36	0,69	4,5	6,0	5,0
19,38	0,70	4,5	6,0	5,0
19,41	0,71	4,5	6,0	5,0
19,43	0,71	4,5	6,0	5,0
19,46	0,71	4,5	6,0	5,0
19,48	0,72	4,5	6,0	5,0
19,51	0,73	4,5	6,0	5,0
19,53	0,74	4,5	6,0	5,0
19,56	0,76	4,5	6,0	5,0
19,58	0,75	4,5	6,0	5,0
19,60	0,75	4,5	6,0	5,0
19,63	0,77	4,5	6,0	5,0
19,65	0,78	4,5	6,0	5,0
19,68	0,79	4,5	6,0	5,0
19,70	0,80	4,5	6,0	5,0
19,73	0,81	4,5	6,0	5,0
19,75	0,81	4,5	6,0	5,0
19,78	0,82	4,5	6,0	5,0
19,80	0,83	4,5	6,0	5,0
19,82	0,84	4,5	6,0	5,0
19,85	0,84	4,5	6,0	5,0
19,87	0,85	4,5	6,0	5,0
19,90	0,86	4,5	6,0	5,0
19,92	0,86	4,5	6,0	5,0
19,95	0,87	4,5	6,0	5,0
19,97	0,88	4,5	6,0	5,0
19,99	0,89	4,5	6,0	5,0
20,02	0,89	4,5	6,0	5,0
20,04	0,90	4,5	6,0	5,0
20,07	0,92	4,5	6,0	5,0
20,09	0,94	4,5	6,0	5,0
20,12	0,94	4,5	6,0	5,0
20,14	0,95	4,5	6,0	5,0
20,17	0,95	4,5	6,0	5,0
20,19	0,96	4,5	6,0	5,0
20,21	0,96	4,5	6,0	5,0
20,24	0,98	4,5	6,0	5,0
20,26	0,99	4,5	6,0	5,0
20,29	0,99	4,5	6,0	5,0
20,31	0,99	4,5	6,0	5,0
20,34	1,00	4,5	6,0	5,0
20,36	1,02	4,5	6,0	5,0
20,39	1,02	4,5	6,0	5,0
20,41	1,04	4,5	6,0	5,0
20,43	1,05	4,5	6,0	5,0
20,46	1,05	4,5	6,0	5,0
20,48	1,06	4,5	6,0	5,0
20,51	1,07	4,5	6,0	5,0
20,53	1,09	4,5	6,0	5,0
20,56	1,10	4,5	6,0	5,0
20,58	1,10	4,5	6,0	5,0
20,61	1,10	4,5	6,0	5,0
20,63	1,10	4,5	6,0	5,0
20,65	1,11	4,5	6,0	5,0
20,68	1,12	4,5	6,0	5,0
20,70	1,13	4,5	6,0	5,0
20,73	1,13	4,5	6,0	5,0
20,75	1,13	4,5	6,0	5,0
20,78	1,14	4,5	6,0	5,0
20,80	1,16	4,5	6,0	5,0
20,83	1,17	4,5	6,0	5,0
20,85	1,18	4,5	6,0	5,0
20,87	1,19	4,5	6,0	5,0
20,90	1,19	4,5	6,0	5,0
20,92	1,20	4,5	6,0	5,0
20,95	1,21	4,5	6,0	5,0
20,97	1,22	4,5	6,0	5,0
21,00	1,23	4,5	6,0	5,0
21,02	1,22	4,5	6,0	5,0
21,05	1,23	4,5	6,0	5,0
21,07	1,23	4,5	6,0	5,0
21,09	1,25	4,5	6,0	5,0
21,12	1,26	4,5	6,0	5,0
21,14	1,25	4,5	6,0	5,0
21,17	1,27	4,5	6,0	5,0
21,19	1,28	4,5	6,0	5,0
21,22	1,29	4,5	6,0	5,0
21,24	1,30	4,5	6,0	5,0
21,26	1,31	4,5	6,0	5,0
21,29	1,32	4,5	6,0	5,0
21,31	1,31	4,5	6,0	5,0
21,34	1,31	4,5	6,0	5,0
21,36	1,33	4,5	6,0	5,0
21,39	1,34	4,5	6,0	5,0
21,41	1,34	4,5	6,0	5,0
21,44	1,34	4,5	6,0	5,0
21,46	1,34	4,5	6,0	5,0
21,48	1,35	4,5	6,0	5,0
21,51	1,36	4,5	6,0	5,0
21,53	1,37	4,5	6,0	5,0
21,56	1,38	4,5	6,0	5,0
21,58	1,38	4,5	6,0	5,0
21,61	1,38	4,5	6,0	5,0
21,63	1,40	4,5	6,0	5,0
21,66	1,40	4,5	6,0	5,0
21,68	1,41	4,5	6,0	5,0
21,70	1,42	4,5	6,0	5,0
21,73	1,43	4,5	6,0	5,0
21,75	1,43	4,5	6,0	5,0
21,78	1,43	4,5	6,0	5,0
21,80	1,44	4,5	6,0	5,0
21,83	1,45	4,5	6,0	5,0
21,85	1,45	4,5	6,0	5,0
21,88	1,46	4,5	6,0	5,0
21,90	1,46	4,5	6,0	5,0
21,92	1,47	4,5	6,0	5,0
21,95	1,47	4,5	6,0	5,0
21,97	1,49	4,5	6,0	5,0
22,00	1,49	4,5	6,0	5,0
22,02	1,49	4,5	6,0	5,0
22,05	1,50	4,5	6,0	5,0
22,07	1,51	4,5	6,0	5,0
22,10	1,52	4,5	6,0	5,0
22,12	1,52	4,5	6,0	5,0
22,14	1,53	4,5	6,0	5,0
22,17	1,53	4,5	6,0	5,0
22,19	1,53	4,5	6,0	5,0
22,22	1,53	4,5	6,0	5,0
22,24	1,55	4,5	6,0	5,0
22,27	1,56	4,5	6,0	5,0
22,29	1,56	4,5	6,0	5,0
22,31	1,56	4,5	6,0	5,0
22,34	1,56	4,5	6,0	5,0
22,36	1,57	4,5	6,0	5,0
22,39	1,58	4,5	6,0	5,0
22,41	1,58	4,5	6,0	5,0
22,44	1,59	4,5	6,0	5,0
22,46	1,59	4,5	6,0	5,0
22,49	1,59	4,5	6,0	5,0
22,51	1,61	4,5	6,0	5,0
22,53	1,61	4,5	6,0	5,0
22,56	1,62	4,5	6,0	5,0
22,58	1,62	4,5	6,0	5,0
22,61	1,63	4,5	6,0	5,0
22,63	1,63	4,5	6,0	5,0
22,66	1,64	4,5	6,0	5,0
22,68	1,65	4,5	6,0	5,0
22,71	1,64	4,5	6,0	5,0
22,73	1,65	4,5	6,0	5,0
22,75	1,65	4,5	6,0	5,0
22,78	1,66	4,5	6,0	5,0
22,80	1,66	4,5	6,0	5,0
22,83	1,67	4,5	6,0	5,0
22,85	1,68	4,5	6,0	5,0
22,88	1,67	4,5	6,0	5,0
22,90	1,68	4,5	6,0	5,0
22,93	1,70	4,5	6,0	5,0
22,95	1,70	4,5	6,0	5,0
22,97	1,71	4,5	6,0	5,0
23,00	1,71	4,5	6,0	5,0
23,02	1,72	4,5	6,0	5,0
23,05	1,71	4,5	6,0	5,0
23,07	1,71	4,5	6,0	5,0
23,10	1,73	4,5	6,0	5,0
23,12	1,73	4,5	6,0	5,0
23,15	1,73	4,5	6,0	5,0
23,17	1,74	4,5	6,0	5,0
23,19	1,74	4,5	6,0	5,0
23,22	1,75	4,5	6,0	5,0
23,24	1,75	4,5	6,0	5,0
23,27	1,76	4,5	6,0	5,0
23,29	1,77	4,5	6,0	5,0
23,32	1,77	4,5	6,0	5,0
23,34	1,78	4,5	6,0	5,0
23,36	1,79	4,5	6,0	5,0
23,39	1,79	4,5	6,0	5,0
23,41	1,80	4,5	6,0	5,0
23,44	1,80	4,5	6,0	5,0
23,46	1,80	4,5	6,0	5,0
23,49	1,80	4,5	6,0	5,0
23,51	1,80	4,5	6,0	5,0
23,54	1,81	4,5	6,0	5,0
23,56	1,82	4,5	6,0	5,0
23,58	1,81	4,5	6,0	5,0
23,61	1,82	4,5	6,0	5,0
23,63	1,82	4,5	6,0	5,0
23,66	1,84	4,5	6,0	5,0
23,68	1,85	4,5	6,0	5,0
23,71	1,86	4,5	6,0	5,0
23,73	1,86	4,5	6,0	5,0
23,76	1,86	4,5	6,0	5,0
23,78	1,87	4,5	6,0	5,0
23,80	1,88	4,5	6,0	5,0
23,83	1,88	4,5	6,0	5,0
23,85	1,89	4,5	6,0	5,0
23,88	1,88	4,5	6,0	5,0
23,90	1,88	4,5	6,0	5,0
23,93	1,88	4,5	6,0	5,0
23,95	1,89	4,5	6,0	5,0
23,98	1,89	4,5	6,0	5,0
24,00	1,90	4,5	6,0	5,0
24,02	1,90	4,5	6,0	5,0
24,05	1,91	4,5	6,0	5,0
24,07	1,91	4,5	6,0	5,0
24,10	1,93	4,5	6,0	5,0
24,12	1,93	4,5	6,0	5,0
24,15	1,93	4,5	6,0	5,0
24,17	1,93	4,5	6,0	5,0
24,20	1,93	4,5	6,0	5,0
24,22	1,94	4,5	6,0	5,0
24,24	1,95	4,5	6,0	5,0
24,27	1,95	4,5	6,0	5,0
24,29	1,95	4,5	6,0	5,0
24,32	1,94	4,5	6,0	5,0
24,34	1,94	4,5	6,0	5,0
24,37	1,95	4,5	6,0	5,0
24,39	1,96	4,5	6,0	5,0
24,42	1,96	4,5	6,0	5,0
24,44	1,96	4,5	6,0	5,0
24,46	1,96	4,5	6,0	5,0
24,49	1,98	4,5	6,0	5,0
24,51	1,98	4,5	6,0	5,0
24,54	1,99	4,5	6,0	5,0
24,56	1,99	4,5	6,0	5,0
24,59	2,00	4,5	6,0	5,0
24,61	1,99	4,5	6,0	5,0
24,63	2,00	4,5	6,0	5,0
24,66	2,00	4,5	6,0	5,0
24,68	2,01	4,5	6,0	5,0
24,71	2,00	4,5	6,0	5,0
24,73	2,01	4,5	6,0	5,0
24,76	2,01	4,5	6,0	5,0
24,78	2,02	4,5	6,0	5,0
24,81	2,02	4,5	6,0	5,0
24,83	2,03	4,5	6,0	5,0
24,85	2,03	4,5	6,0	5,0
24,88	2,03	4,5	6,0	5,0
24,90	2,03	4,5	6,0	5,0
24,93	2,04	4,5	6,0	5,0
24,95	2,05	4,5	6,0	5,0
24,98	2,06	4,5	6,0	5,0
25,00	2,05	4,5	6,0	5,0
25,03	2,05	4,5	6,0	5,0
25,05	2,05	4,5	6,0	5,0
25,07	2,05	4,5	6,0	5,0
25,10	2,07	4,5	6,0	5,0
25,12	2,07	4,5	6,0	5,0
25,15	2,06	4,5	6,0	5,0
25,17	2,07	4,5	6,0	5,0
25,20	2,07	4,5	6,0	5,0
25,22	2,08	4,5	6,0	5,0
25,25	2,08	4,5	6,0	5,0
25,27	2,09	4,5	6,0	5,0
25,29	2,10	4,5	6,0	5,0
25,32	2,09	4,5	6,0	5,0
25,34	2,10	4,5	6,0	5,0
25,37	2,11	4,5	6,0	5,0
25,39	2,11	4,5	6,0	5,0
25,42	2,11	4,5	6,0	5,0
25,44	2,10	4,5	6,0	5,0
25,47	2,11	4,5	6,0	5,0
25,49	2,10	4,5	6,0	5,0
25,51	2,11	4,5	6,0	5,0
25,54	2,11	4,5	6,0	5,0
25,56	2,11	4,5	6,0	5,0
25,59	2,11	4,5	6,0	5,0
25,61	2,12	4,5	6,0	5,0
25,64	2,12	4,5	6,0	5,0
25,66	2,13	4,5	6,0	5,0
25,68	2,14	4,5	6,0	5,0
25,71	2,14	4,5	6,0	5,0
25,73	2,14	4,5	6,0	5,0
25,76	2,14	4,5	6,0	5,0
25,78	2,15	4,5	6,0	5,0
25,81	2,15	4,5	6,0	5,0
25,83	2,15	4,5	6,0	5,0
25,86	2,15	4,5	6,0	5,0
25,88	2,14	4,5	6,0	5,0
25,90	2,14	4,5	6,0	5,0
25,93	2,14	4,5	6,0	5,0
25,95	2,14	4,5	6,0	5,0
25,98	2,15	4,5	6,0	5,0
26,00	2,14	4,5	6,0	5,0
26,03	2,14	4,5	6,0	5,0
26,05	2,16	4,5	6,0	5,0
26,08	2,16	4,5	6,0	5,0
26,10	2,17	4,5	6,0	5,0
26,12	2,16	4,5	6,0	5,0
26,15	2,17	4,5	6,0	5,0
26,17	2,16	4,5	6,0	5,0
26,20	2,17	4,5	6,0	5,0
26,22	2,18	4,5	6,0	5,0
26,25	2,18	4,5	6,0	5,0
26,27	2,18	4,5	6,0	5,0
26,30	2,18	4,5	6,0	5,0
26,32	2,18	4,5	6,0	5,0
26,34	2,18	4,5	6,0	5,0
26,37	2,18	4,5	6,0	5,0
26,39	2,19	4,5	6,0	5,0
26,42	2,19	4,5	6,0	5,0
26,44	2,19	4,5	6,0	5,0
26,47	2,19	4,5	6,0	5,0
26,49	2,20	4,5	6,0	5,0
26,52	2,21	4,5	6,0	5,0
26,54	2,21	4,5	6,0	5,0
26,56	2,21	4,5	6,0	5,0
26,59	2,21	4,5	6,0	5,0
26,61	2,20	4,5	6,0	5,0
26,64	2,21	4,5	6,0	5,0
26,66	2,22	4,5	6,0	5,0
26,69	2,22	4,5	6,0	5,0
26,71	2,21	4,5	6,0	5,0
26,73	2,22	4,5	6,0	5,0
26,76	2,22	4,5	6,0	5,0
26,78	2,22	4,5	6,0	5,0
26,81	2,22	4,5	6,0	5,0
26,83	2,24	4,5	6,0	5,0
26,86	2,24	4,5	6,0	5,0
26,88	2,23	4,5	6,0	5,0
26,91	2,23	4,5	6,0	5,0
26,93	2,24	4,5	6,0	5,0
26,95	2,25	4,5	6,0	5,0
26,98	2,24	4,5	6,0	5,0
27,00	2,24	4,5	6,0	5,0
27,03	2,24	4,5	6,0	5,0
27,05	2,23	4,5	6,0	5,0
27,08	2,24	4,5	6,0	5,0
27,10	2,25	4,5	6,0	5,0
27,13	2,24	4,5	6,0	5,0
27,15	2,24	4,5	6,0	5,0
27,17	2,24	4,5	6,0	5,0
27,20	2,24	4,5	6,0	5,0
27,22	2,24	4,5	6,0	5,0
27,25	2,25	4,5	6,0	5,0
27,27	2,25	4,5	6,0	5,0
27,30	2,25	4,5	6,0	5,0
27,32	2,25	4,5	6,0	5,0
27,35	2,26	4,5	6,0	5,0
27,37	2,26	4,5	6,0	5,0
27,39	2,27	4,5	6,0	5,0
27,42	2,27	4,5	6,0	5,0
27,44	2,26	4,5	6,0	5,0
27,47	2,26	4,5	6,0	5,0
27,49	2,26	4,5	6,0	5,0
27,52	2,27	4,5	6,0	5,0
27,54	2,27	4,5	6,0	5,0
27,57	2,26	4,5	6,0	5,0
27,59	2,26	4,5	6,0	5,0
27,61	2,26	4,5	6,0	5,0
27,64	2,26	4,5	6,0	5,0
27,66	2,26	4,5	6,0	5,0
27,69	2,27	4,5	6,0	5,0
27,71	2,27	4,5	6,0	5,0
27,74	2,27	4,5	6,0	5,0
27,76	2,27	4,5	6,0	5,0
27,78	2,27	4,5	6,0	5,0
27,81	2,27	4,5	6,0	5,0
27,83	2,28	4,5	6,0	5,0
27,86	2,27	4,5	6,0	5,0
27,88	2,28	4,5	6,0	5,0
27,91	2,27	4,5	6,0	5,0
27,93	2,28	4,5	6,0	5,0
27,96	2,29	4,5	6,0	5,0
27,98	2,28	4,5	6,0	5,0
28,00	2,28	4,5	6,0	5,0
28,03	2,28	4,5	6,0	5,0
28,05	2,28	4,5	6,0	5,0
28,08	2,28	4,5	6,0	5,0
28,10	2,28	4,5	6,0	5,0
28,13	2,29	4,5	6,0	5,0
28,15	2,29	4,5	6,0	5,0
28,18	2,29	4,5	6,0	5,0
28,20	2,29	4,5	6,0	5,0
28,22	2,30	4,5	6,0	5,0
28,25	2,30	4,5	6,0	5,0
28,27	2,30	4,5	6,0	5,0
28,30	2,29	4,5	6,0	5,0
28,32	2,29	4,5	6,0	5,0
28,35	2,28	4,5	6,0	5,0
28,37	2,28	4,5	6,0	5,0
28,40	2,29	4,5	6,0	5,0
28,42	2,29	4,5	6,0	5,0
28,44	2,28	4,5	6,0	5,0
28,47	2,29	4,5	6,0	5,0
28,49	2,28	4,5	6,0	5,0
28,52	2,29	4,5	6,0	5,0
28,54	2,29	4,5	6,0	5,0
28,57	2,30	4,5	6,0	5,0
28,59	2,30	4,5	6,0	5,0
28,62	2,29	4,5	6,0	5,0
28,64	2,30	4,5	6,0	5,0
28,66	2,30	4,5	6,0	5,0
28,69	2,30	4,5	6,0	5,0
28,71	2,30	4,5	6,0	5,0
28,74	2,28	4,5	6,0	5,0
28,76	2,29	4,5	6,0	5,0
28,79	2,28	4,5	6,0	5,0
28,81	2,29	4,5	6,0	5,0
28,84	2,30	4,5	6,0	5,0
28,86	2,29	4,5	6,0	5,0
28,88	2,29	4,5	6,0	5,0
28,91	2,30	4,5	6,0	5,0
28,93	2,30	4,5	6,0	5,0
28,96	2,31	4,5	6,0	5,0
28,98	2,31	4,5	6,0	5,0
29,01	2,32	4,5	6,0	5,0
29,03	2,32	4,5	6,0	5,0
29,05	2,32	4,5	6,0	5,0
29,08	2,32	4,5	6,0	5,0
29,10	2,33	4,5	6,0	5,0
29,13	2,32	4,5	6,0	5,0
29,15	2,32	4,5	6,0	5,0
29,18	2,30	4,5	6,0	5,0
29,20	2,31	4,5	6,0	5,0
29,23	2,31	4,5	6,0	5,0
29,25	2,31	4,5	6,0	5,0
29,27	2,31	4,5	6,0	5,0
29,30	2,31	4,5	6,0	5,0
29,32	2,31	4,5	6,0	5,0
29,35	2,32	4,5	6,0	5,0
29,37	2,31	4,5	6,0	5,0
29,40	2,32	4,5	6,0	5,0
29,42	2,32	4,5	6,0	5,0
29,45	2,32	4,5	6,0	5,0
29,47	2,31	4,5	6,0	5,0
29,49	2,31	4,5	6,0	5,0
29,52	2,32	4,5	6,0	5,0
29,54	2,32	4,5	6,0	5,0
29,57	2,31	4,5	6,0	5,0
29,59	2,31	4,5	6,0	5,0
29,62	2,30	4,5	6,0	5,0
29,64	2,30	4,5	6,0	5,0
29,67	2,30	4,5	6,0	5,0
29,69	2,31	4,5	6,0	5,0
29,71	2,31	4,5	6,0	5,0
29,74	2,30	4,5	6,0	5,0
29,76	2,30	4,5	6,0	5,0
29,79	2,31	4,5	6,0	5,0
29,81	2,31	4,5	6,0	5,0
29,84	2,30	4,5	6,0	5,0
29,86	2,30	4,5	6,0	5,0
29,89	2,30	4,5	6,0	5,0
29,91	2,29	4,5	6,0	5,0
29,93	2,29	4,5	6,0	5,0
29,96	2,29	4,5	6,0	5,0
29,98	2,29	4,5	6,0	5,0
30,01	2,27	4,5	6,0	5,0
30,03	2,27	4,5	6,0	5,0
30,06	2,27	4,5	6,0	5,0
30,08	2,27	4,5	6,0	5,0
30,10	2,27	4,5	6,0	5,0
30,13	2,27	4,5	6,0	5,0
30,15	2,26	4,5	6,0	5,0
30,18	2,25	4,5	6,0	5,0
30,20	2,25	4,5	6,0	5,0
30,23	2,24	4,5	6,0	5,0
30,25	2,23	4,5	6,0	5,0
30,28	2,22	4,5	6,0	5,0
30,30	2,21	4,5	6,0	5,0
30,32	2,19	4,5	6,0	5,0
30,35	2,18	4,5	6,0	5,0
30,37	2,18	4,5	6,0	5,0
30,40	2,17	4,5	6,0	5,0
30,42	2,15	4,5	6,0	5,0
30,45	2,14	4,5	6,0	5,0
30,47	2,12	4,5	6,0	5,0
30,50	2,11	4,5	6,0	5,0
30,52	2,10	4,5	6,0	5,0
30,54	2,10	4,5	6,0	5,0
30,57	2,09	4,5	6,0	5,0
30,59	2,07	4,5	6,0	5,0
30,62	2,05	4,5	6,0	5,0
30,64	2,04	4,5	6,0	5,0
30,67	2,03	4,5	6,0	5,0
30,69	2,01	4,5	6,0	5,0
30,72	1,99	4,5	6,0	5,0
30,74	1,97	4,5	6,0	5,0
30,76	1,95	4,5	6,0	5,0
30,79	1,94	4,5	6,0	5,0
30,81	1,92	4,5	6,0	5,0
30,84	1,90	4,5	6,0	5,0
30,86	1,89	4,5	6,0	5,0
30,89	1,87	4,5	6,0	5,0
30,91	1,85	4,5	6,0	5,0
30,94	1,84	4,5	6,0	5,0
30,96	1,82	4,5	6,0	5,0
30,98	1,81	4,5	6,0	5,0
31,01	1,80	4,5	6,0	5,0
31,03	1,77	4,5	6,0	5,0
31,06	1,76	4,5	6,0	5,0
31,08	1,75	4,5	6,0	5,0
31,11	1,73	4,5	6,0	5,0
31,13	1,71	4,5	6,0	5,0
31,15	1,69	4,5	6,0	5,0
31,18	1,67	4,5	6,0	5,0
31,20	1,65	4,5	6,0	5,0
31,23	1,63	4,5	6,0	5,0
31,25	1,63	4,5	6,0	5,0
31,28	1,61	4,5	6,0	5,0
31,30	1,59	4,5	6,0	5,0
31,33	1,57	4,5	6,0	5,0
31,35	1,56	4,5	6,0	5,0
31,37	1,54	4,5	6,0	5,0
31,40	1,53	4,5	6,0	5,0
31,42	1,52	4,5	6,0	5,0
31,45	1,50	4,5	6,0	5,0
31,47	1,48	4,5	6,0	5,0
31,50	1,46	4,5	6,0	5,0
31,52	1,45	4,5	6,0	5,0
31,55	1,44	4,5	6,0	5,0
31,57	1,42	4,5	6,0	5,0
31,59	1,39	4,5	6,0	5,0
31,62	1,38	4,5	6,0	5,0
31,64	1,36	4,5	6,0	5,0
31,67	1,34	4,5	6,0	5,0
31,69	1,34	4,5	6,0	5,0
31,72	1,32	4,5	6,0	5,0
31,74	1,30	4,5	6,0	5,0
31,77	1,29	4,5	6,0	5,0
31,79	1,27	4,5	6,0	5,0
31,81	1,26	4,5	6,0	5,0
31,84	1,24	4,5	6,0	5,0
31,86	1,23	4,5	6,0	5,0
31,89	1,21	4,5	6,0	5,0
31,91	1,20	4,5	6,0	5,0
31,94	1,19	4,5	6,0	5,0
31,96	1,17	4,5	6,0	5,0
31,99	1,15	4,5	6,0	5,0
32,01	1,13	4,5	6,0	5,0
32,03	1,10	4,5	6,0	5,0
32,06	1,08	4,5	6,0	5,0
32,08	1,07	4,5	6,0	5,0
32,11	1,06	4,5	6,0	5,0
32,13	1,04	4,5	6,0	5,0
32,16	1,02	4,5	6,0	5,0
32,18	1,01	4,5	6,0	5,0
32,20	0,99	4,5	6,0	5,0
32,23	0,98	4,5	6,0	5,0
32,25	0,97	4,5	6,0	5,0
32,28	0,96	4,5	6,0	5,0
32,30	0,94	4,5	6,0	5,0
32,33	0,92	4,5	6,0	5,0
32,35	0,91	4,5	6,0	5,0
32,38	0,89	4,5	6,0	5,0
32,40	0,88	4,5	6,0	5,0
32,42	0,85	4,5	6,0	5,0
32,45	0,84	4,5	6,0	5,0
32,47	0,81	4,5	6,0	5,0
32,50	0,79	4,5	6,0	5,0
32,52	0,78	4,5	6,0	5,0
32,55	0,76	4,5	6,0	5,0
32,57	0,75	4,5	6,0	5,0
32,60	0,73	4,5	6,0	5,0
32,62	0,71	4,5	6,0	5,0
32,64	0,71	4,5	6,0	5,0
32,67	0,69	4,5	6,0	5,0
32,69	0,68	4,5	6,0	5,0
32,72	0,67	4,5	6,0	5,0
32,74	0,65	4,5	6,0	5,0
32,77	0,63	4,5	6,0	5,0
32,79	0,62	4,5	6,0	5,0
32,82	0,61	4,5	6,0	5,0
32,84	0,59	4,5	6,0	5,0
32,86	0,57	4,5	6,0	5,0
32,89	0,55	4,5	6,0	5,0
32,91	0,54	4,5	6,0	5,0
32,94	0,53	4,5	6,0	5,0
32,96	0,52	4,5	6,0	5,0
32,99	0,51	4,5	6,0	5,0
33,01	0,50	4,5	6,0	5,0
33,04	0,48	4,5	6,0	5,0
33,06	0,47	4,5	6,0	5,0
33,08	0,46	4,5	6,0	5,0
33,11	0,46	4,5	6,0	5,0
33,13	0,44	4,5	6,0	5,0
33,16	0,43	4,5	6,0	5,0
33,18	0,41	4,5	6,0	5,0
33,21	0,39	4,5	6,0	5,0
33,23	0,39	4,5	6,0	5,0
33,26	0,38	4,5	6,0	5,0
33,28	0,37	4,5	6,0	5,0
33,30	0,35	4,5	6,0	5,0
33,33	0,35	4,5	6,0	5,0
33,35	0,34	4,5	6,0	5,0
33,38	0,33	4,5	6,0	5,0
33,40	0,32	4,5	6,0	5,0
33,43	0,32	4,5	6,0	5,0
33,45	0,30	4,5	6,0	5,0
33,47	0,29	4,5	6,0	5,0
33,50	0,29	4,5	6,0	5,0
33,52	0,28	4,5	6,0	5,0
33,55	0,27	4,5	6,0	5,0
33,57	0,26	4,5	6,0	5,0
33,60	0,25	4,5	6,0	5,0
33,62	0,23	4,5	6,0	5,0
33,65	0,23	4,5	6,0	5,0
33,67	0,23	4,5	6,0	5,0
33,69	0,22	4,5	6,0	5,0
33,72	0,20	4,5	6,0	5,0
33,74	0,20	4,5	6,0	5,0
33,77	0,19	4,5	6,0	5,0
